Factor,num Df,den Df,MSE,F,ges,p,p<.05
drug,1,69,0.8141255714958696,0.15226221558734487,0.002201839979040108,0.6975848285736497,ns
diet,1,69,0.8141255714958696,32.14527955329257,0.3178129488124604,3.0707382056046693e-7,****
sex,1,69,0.8141255714958696,0.009088079257634175,1.3169394800865105e-4,0.9243279107875035,ns
drug:diet,1,69,0.8141255714958696,10.791086715948502,0.1352417564428484,0.0016045169277574924,**
drug:sex,1,69,0.8141255714958696,0.011654673108587131,1.6887978072388615e-4,0.9143432617947989,ns
diet:sex,1,69,0.8141255714958696,0.16939745567832415,0.002449023150546728,0.6819235520811568,ns
drug:diet:sex,1,69,0.8141255714958696,0.04211584101605673,6.100021777003081e-4,0.8380033414235162,ns
