Factor,num Df,den Df,MSE,F,ges,p,p<.05
drug,1,69,0.6516488996640388,20.96829354055079,0.2330631460860141,2.0098406601870127e-5,****
diet,1,69,0.6516488996640388,44.56190919245689,0.39240190226932903,5.1265611883594554e-9,****
sex,1,69,0.6516488996640388,0.15680734844017527,0.002267417401877966,0.6933349350686338,ns
drug:diet,1,69,0.6516488996640388,20.268903013359648,0.22705446498346998,2.6618905120662138e-5,****
drug:sex,1,69,0.6516488996640388,1.2425129247822289,0.017688901963298902,0.2688548357301798,ns
diet:sex,1,69,0.6516488996640388,0.1996636519272755,0.0028853269133153462,0.6563918696932258,ns
drug:diet:sex,1,69,0.6516488996640388,1.7056577084618456,0.024123355382602112,0.195886989051093,ns
