Factor,num Df,den Df,MSE,F,ges,p,p<.05
diet,1,35,94.6150494805195,3.2958067127899104,0.048483368284951985,0.0780331084956854,ns
drug,1,35,94.6150494805195,8.21313863098158,0.1126701588970009,0.006991727807568781,**
diet:drug,1,35,94.6150494805195,0.7696010434978681,0.011758271987367652,0.3863226746070959,ns
day,4.030494575314317,141.06731013600108,19.908160027585065,78.28913195773943,0.5065305584614176,5.484945179325111e-35,****
diet:day,4.030494575314317,141.06731013600108,19.908160027585065,4.392585958582918,0.054456021804465835,0.002176330001832823,**
drug:day,4.030494575314317,141.06731013600108,19.908160027585065,39.14191768093156,0.33914849388632884,4.075252042216001e-22,****
diet:drug:day,4.030494575314317,141.06731013600108,19.908160027585065,0.7584769820862489,0.009846656172698944,0.5549212230479807,ns
