Factor,num Df,den Df,MSE,F,ges,p,p<.05
sex,1,34,0.15620915032679736,11.534711517286926,0.2533168901906374,0.0017541846640239628,**
drug,1,34,0.15620915032679736,4.223326359832638,0.11049081181670159,0.047619338393601704,*
sex:drug,1,34,0.15620915032679736,0.573249284298612,0.016580717640530023,0.45418591572947675,ns
