Factor,num Df,den Df,MSE,F,ges,p,p<.05
diet,1,34,225.65915032679766,0.20012716634973046,0.00585164977242073,0.6574553747166896,ns
drug,1,34,225.65915032679766,0.009361787883876968,2.7527090753029607e-4,0.92348800527233,ns
diet:drug,1,34,225.65915032679766,0.6624193786760614,0.019110592698084267,0.421370849796854,ns
