Factor,num Df,den Df,MSE,F,ges,p,p<.05
Drug,1,45,77.2030685626102,108.37404091328652,0.706599632297347,1.4535834613524444e-13,****
Diet,1,45,77.2030685626102,0.5889077021387945,0.012917784869655167,0.44684977667740877,ns
Sex,1,45,77.2030685626102,0.0392267088050107,8.709454329361747e-4,0.8438922261808303,ns
Drug:Diet,1,45,77.2030685626102,0.6108822704003348,0.0133933447456414,0.438548831009154,ns
Drug:Sex,1,45,77.2030685626102,0.5212939211669213,0.011451649904101803,0.47402557430934655,ns
Diet:Sex,1,45,77.2030685626102,0.07114129549792787,0.001578422321979986,0.7909007336187968,ns
Drug:Diet:Sex,1,45,77.2030685626102,3.0681771669262314e-4,6.8181249949128896e-6,0.9861022329325945,ns
